tweet_id,link,tweet_content,annotation_sentiment
1303687134314930176,https://twitter.com/Markus_Soeder/status/1303687134314930176,"Die schrecklichen Ereignisse aus Moria lassen niemanden kalt und erfordern rasche Hilfe und Solidarität. Ganz Europa und auch Deutschland müssen handeln und helfen. Sollte die Bundesregierung entscheiden, Menschen aufzunehmen, wird sich Bayern selbstverständlich daran beteiligen.",
1267853772073701379,https://twitter.com/VolkerUllrich/status/1267853772073701379,Der Tweet des AfD-Vorsitzenden Tino Chrupalla zu den Vorgängen in den USA ist nicht nur irgendeine Provokation. Es ist die deutliche Offenbarung eines nationalistischen und rassistischen Weltbilds. Diese Partei steht klar in der Tradition des rechtsextremen Flügels.,
1225351471530741760,https://twitter.com/Markus_Soeder/status/1225351471530741760,"Es braucht rasch Neuwahlen in Thüringen. Denn es ist besser nicht zu regieren, als unmoralisch zu regieren.",
1299788423558033408,https://twitter.com/smuellermdb/status/1299788423558033408,"Ich würde mir wünschen, dass sich alle über die gewaltbereite #Antifa genauso aufregen, wie über rechtsradikale Chaoten. #b2908 #Berlin2908",
1284813249830166528,https://twitter.com/smuellermdb/status/1284813249830166528,#Frankfurt ist die Afterparty zu #Stuttgart. Zur Aufarbeitung gehört jetzt das klare Benennen der Ursachen - eine gescheiterte Integration und das Leugnen von Missständen durch linke Eliten. Das müssen wir ändern. An diese Zustände will ich mich nicht gewöhnen.,
1242441428195856384,https://twitter.com/Markus_Soeder/status/1242441428195856384,"Bayern ist solidarisch. Wir helfen Italien mit medizinischem Gerät und nehmen einige Patienten im Rahmen unserer Möglichkeiten auf. Gerade in der Not ist es wichtig, zu helfen. Wir wollen ein Signal der Humanität setzen. @AuswaertigesAmt",
1277969947029721089,https://twitter.com/smuellermdb/status/1277969947029721089,"Deutschland hat kein #Polizeiproblem. Deutschland hat ein Problem mit militanten, linken Wirrköpfen und Splittergruppen. Wer unsere Polizisten diskreditiert und bekämpft, will Chaos und Anarchie in unserem Land. Das lassen wir nicht zu!",
1308348652096827394,https://twitter.com/DoroBaer/status/1308348652096827394,Das ist widerlicher Dreck! Wo steht denn so ein Müll?,
1264468955495903233,https://twitter.com/marcobuelow/status/1264468955495903233,"Stimmt es nicht auch nachdenklich, dass unsere Wirtschaft zugrunde geht, wenn wir 2 Monate nur das kaufen, was wir wirklich brauchen?",
1338470245258973186,https://twitter.com/marcobuelow/status/1338470245258973186,"Das Dienstwagenprivileg kostet jährlich über 4 Mrd. Da schuften Pflegekräfte  und zahlen Steuern, damit Manager den Porsche gesponsert kriegen. (Redeauszug)  Asozial!  #blacklist #haushalt #DeineWahl https://t.co/EBVeO6TDKc",
1312066713484132352,https://twitter.com/marcobuelow/status/1312066713484132352,Heute sagte mir ein investigativ arbeitender Journalist:  Wir könnten auch schlafen - egal was wir enthüllen #CumEx oder #maut Skandal #Scheuer  Reicht nicht mal mehr zu einem Rücktritt ...,
1329041352802394113,https://twitter.com/FraukePetry/status/1329041352802394113,"Als ich vorhin zu Fuß zum Bundestag lief, kam ich mir so vor, als betrete ich eine Festung. Ganz offenbar haben Regierung und großeTeile des Parlaments große Angst vor dem draußen demonstrierenden Bürgern. Kommt mir irgendwie bekannt vor.",
1328687138452480000,https://twitter.com/marcobuelow/status/1328687138452480000,Ich bin heute offiziell in @DiePARTEI eingetreten. Wer noch einmal nachsehen will. Aufzeichnung von @ntvde https://t.co/8vmBUo06Ih #PDay #Sonneborn #Partei #Parlament,
1227949055189422080,https://twitter.com/MieruchMario/status/1227949055189422080,"Goering-Eckardt bezeichnet sich als Teil der Bürgerrechtsbewegung der DDR. Komisch, bin im gleichen Ort aufgewachsen, da muss sie wohl sehr im Untergrund tätig gewesen sein.",
1340952912504209408,https://twitter.com/marcobuelow/status/1340952912504209408,#HartzIV   Für einen Jugendlichen:  ⛔️ 23 Cent für Bildung. Den ganzen Monat!  ⛔️ 5 € für Nahrung einen ganzen Tag!   Es mal richtig krachen lassen diese Weihnachten 🎄 mit deiner GroKo - Mahlzeit,
1227290298407178241,https://twitter.com/marcobuelow/status/1227290298407178241,"Wäre es mal möglich, wenn 10% Sonstige auswählen mal aufzuzeigen, wer da im einzelnen mit gemeint ist? Sind fast doppelt so viele, wie FDP wählen. Z.B. @DiePARTEI ?",
1293814651080323072,https://twitter.com/marcobuelow/status/1293814651080323072,Mein offener Brief bezüglich des Medienpreises des Bundestags. Völlig unausgewogen. Menschen wie #donalphonso dürfen nicht die Jury präsentieren. https://t.co/2iEiboxe3b,
1278350895055613956,https://twitter.com/marcobuelow/status/1278350895055613956,"Vergesst #Amthor  #Tillich: erst Kohlekommission leiten, faulen #Kohleausstieg aushandeln und dann von #Kohleschmutzlobby belohnt werden   Das ist nicht mehr nur eine  #Lobbyrepublik sondern eine Bananenrepublik  https://t.co/zKfUl1Yko7",
1257953902592434176,https://twitter.com/FraukePetry/status/1257953902592434176,"Der BGH hat mich heute vom Vorwurf der eidlichen Falschaussage (vorher Meineid) freigesprochen. Endlich! Danke an all jene, die während der ganzen Zeit an mich geglaubt haben.",
1237173494061903872,https://twitter.com/FraukePetry/status/1237173494061903872,"Diese Kirche lässt mich schaudern, soviel Arroganz und Blödheit einer immerhin studierten Theologin machen mich unfassbar wütend.  https://t.co/xPmgc5JOag",
1276785520572542976,https://twitter.com/marcobuelow/status/1276785520572542976,"Ein Kind was heute geboren wird, muss erst volljährig werden, damit es den #Kohleausstieg vielieicht erlebt.   Ein Wahnsinn in dieser Zeit, wo in wenigen Monaten so viel passiert  #PolitikVonGestern",
1292759525758586880,https://twitter.com/marcobuelow/status/1292759525758586880,"Der Mann, der bei der Urwahl der #SPD durchfiel, der wie kein anderer für die #GroKo steht: wird #Kanzlerkandidat #scholz Euer Ernst?   Ausgerechnet nominiert von @EskenSaskia @NowaboFM und @KuehniKev ??",
1261718268852781057,https://twitter.com/marcobuelow/status/1261718268852781057,"„Wer glaubt, dass in einer endlichen Welt unendliches Wirtschaftswachstum möglich ist, ist entweder ein Idiot oder Ökonom.“ Kenneth Boulding (Wirtschaftswissenschaftler)  ... oder ein Politiker",
