name,screen_name,id,party,mention,date,tweet_id
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,Karl_Lauterbach,2020-11-11,1326607821899751424
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,2007Morgan,2020-11-12,1326970568571228165
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,Funny_Norden,2020-11-12,1326970568571228165
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,schroeder_k,2020-11-12,1326970568571228165
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,Jens_ot,2020-11-15,1328048380094898181
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,cducsubt,2020-11-15,1328048380094898181
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,spdbt,2020-11-15,1328048380094898181
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,beerenstark,2020-11-16,1328280455574134787
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,ArnePetersen16,2020-11-16,1328326364425039872
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,AngelikaGreine6,2020-11-16,1328326364425039872
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,GreenSaxo,2020-11-16,1328326364425039872
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,SunriserMa,2020-11-20,1329712554353029122
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,SHomburg,2020-11-20,1329895144301219848
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,ARD_BaB,2020-11-22,1330561094998482954
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,sandkampa,2020-11-22,1330568041726431234
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,ARD_BaB,2020-11-22,1330568041726431234
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,ABaerbock,2020-11-22,1330588614678499337
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,tagesschau,2020-11-22,1330588614678499337
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,nutellaberliner,2020-11-22,1330588900079841292
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,mikeschier,2020-11-22,1330631327826276354
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,CDeutschlaender,2020-11-22,1330631327826276354
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,ErinRon1,2020-11-23,1330808119467909122
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,CiesekSandra,2020-11-23,1330808119467909122
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,Timotheus77,2020-11-24,1331199701371203589
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,_ms_info_,2020-11-24,1331199701371203589
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,Timotheus77,2020-11-24,1331201373908721664
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,_ms_info_,2020-11-24,1331201373908721664
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,Stina2312,2020-11-24,1331211887921520640
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,ClaudiaMauritz,2020-11-24,1331211887921520640
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,RS_Eng_Brain,2020-11-24,1331211887921520640
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,GrueneLandtagBY,2020-11-24,1331211887921520640
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,fwlandtag,2020-11-24,1331211887921520640
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,BayStMAS,2020-11-24,1331211887921520640
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,heutejournal,2020-11-24,1331366522774810635
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,sichelst,2020-11-25,1331722982763470848
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,annaesch1,2020-11-25,1331747199605149696
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,real_Bavarian,2020-11-25,1331747199605149696
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,Annelenen1234An,2020-11-25,1331747199605149696
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,fwhfreising,2020-11-26,1331924680568172555
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,MichaelStal,2020-11-27,1332283679629074434
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,andreasbachmann,2020-11-28,1332657125588422656
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,mikeschier,2020-11-28,1332657125588422656
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,Staatszeitung,2020-11-29,1333004961492447238
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,Die_Gruenen,2020-12-01,1333714538651398147
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,KlaresJain,2020-12-01,1333754053256425472
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,KI_in_med,2020-12-01,1333754278264102915
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,KI_in_med,2020-12-01,1333872128999960578
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,MaxDeisenhofer,2020-12-02,1334060853268713473
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,CDeutschlaender,2020-12-02,1334060853268713473
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,sebastiankurz,2020-12-02,1334060853268713473
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,Markus_Soeder,2020-12-02,1334060853268713473
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,MaxDeisenhofer,2020-12-02,1334076531723931648
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,CDeutschlaender,2020-12-02,1334076531723931648
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,sebastiankurz,2020-12-02,1334076531723931648
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,Markus_Soeder,2020-12-02,1334076531723931648
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,RS_Eng_Brain,2020-12-02,1334229495994339331
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,FahrradFriese,2020-12-02,1334231570308341761
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,RS_Eng_Brain,2020-12-02,1334231570308341761
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,DerMestermann,2020-12-03,1334515913215926272
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,SPIEGEL_Politik,2020-12-03,1334515913215926272
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,n_roettgen,2020-12-03,1334515913215926272
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,derspiegel,2020-12-03,1334515913215926272
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,EllenDemuth,2020-12-03,1334515913215926272
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,sebastiankurz,2020-12-03,1334542243156332553
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,berlindirekt,2020-12-05,1335204230852964352
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,dadres,2020-12-06,1335605943996911616
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,gruen_seb,2020-12-06,1335605943996911616
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,KathaSchulze,2020-12-06,1335605943996911616
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,Chrisbowsky,2020-12-06,1335633395561484288
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,getweetetes,2020-12-06,1335633395561484288
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,CoinOperatedBoy,2020-12-06,1335633649182662670
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,RS_Eng_Brain,2020-12-06,1335633649182662670
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,Markus_Soeder,2020-12-06,1335633649182662670
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,HubertAiwanger,2020-12-06,1335633649182662670
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,csu_lt,2020-12-06,1335633649182662670
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,fw_bayern,2020-12-06,1335633649182662670
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,berlindirekt,2020-12-06,1335672822572716038
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,berndulrich,2020-12-07,1335961446673477637
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,Markus_Soeder,2020-12-07,1335961446673477637
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,LeiseRene,2020-12-07,1335963666106249220
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,GrueneBundestag,2020-12-07,1335963666106249220
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,bruck_68,2020-12-07,1335963666106249220
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,GoeringEckardt,2020-12-07,1335963666106249220
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,ToniHofreiter,2020-12-07,1335963666106249220
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,janoschdahmen,2020-12-07,1335963666106249220
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,ekindeligoez,2020-12-07,1335963666106249220
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,katdro,2020-12-07,1335963666106249220
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,GruenClaudia,2020-12-07,1335963666106249220
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,KonstantinNotz,2020-12-07,1335963666106249220
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,K_SA,2020-12-07,1335963666106249220
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,handelsblatt,2020-12-07,1336070952095010817
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,BR24,2020-12-07,1336073134865321985
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,dominik_krause,2020-12-08,1336247862045401089
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,CDeutschlaender,2020-12-08,1336247862045401089
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,GrueneBundestag,2020-12-08,1336247862045401089
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,GrueneBundestag,2020-12-08,1336249128976789504
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,ulfposh,2020-12-08,1336254562957733888
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,peterunfried,2020-12-08,1336254562957733888
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,MickyBeisenherz,2020-12-08,1336254562957733888
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,uni_tue,2020-12-08,1336254562957733888
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,tobbtwi,2020-12-08,1336369607028994050
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,tagesschau,2020-12-08,1336369607028994050
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,_tillwe_,2020-12-09,1336738387886305282
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,olegsfinest,2020-12-10,1337088057644900359
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,c_drosten,2020-12-10,1337088057644900359
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,miriam_vollmer,2020-12-10,1337089484891033600
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,PatMaus1984,2020-12-10,1337090683140759554
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,FfmRalf,2020-12-10,1337090683140759554
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,olegsfinest,2020-12-10,1337090683140759554
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,c_drosten,2020-12-10,1337090683140759554
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,alindlohr,2020-12-10,1337173418073067520
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,Stina2312,2020-12-11,1337329529354936321
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,er_folk,2020-12-12,1337712493381234787
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,ullamare,2020-12-12,1337712493381234787
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,BioNTech_Group,2020-12-12,1337897261586649090
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,ClaudiaMauritz,2020-12-13,1338072473275953155
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,SunriserMa,2020-12-13,1338073852312600576
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,ClaudiaMauritz,2020-12-13,1338075662272311297
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,PlanetaryIntel,2020-12-13,1338075662272311297
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,an_clauss,2020-12-13,1338221649292910596
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,dwmerkur,2020-12-15,1338776324920446977
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,dneuerer,2020-12-15,1338793154917654530
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,markus_bublitz,2020-12-16,1339150185209978880
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,_lucaApp,2020-12-16,1339150185209978880
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,guardian,2020-12-19,1340379802621108224
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,nytimes,2020-12-20,1340792008789667847
"Janecek, Dieter",DJanecek,52024480,Bündnis 90/Die Grünen,nytimes,2020-12-30,1344432938243534850
"Jarzombek, Thomas",tj_tweets,37105136,CDU,BILD,2020-02-27,1233146040838246402
"Jarzombek, Thomas",tj_tweets,37105136,CDU,CarstenOvens,2020-03-24,1242367521744977921
"Jarzombek, Thomas",tj_tweets,37105136,CDU,AS_kurz_gefasst,2020-03-24,1242367521744977921
"Jarzombek, Thomas",tj_tweets,37105136,CDU,rpo_duesseldorf,2020-03-24,1242367521744977921
"Jarzombek, Thomas",tj_tweets,37105136,CDU,CDUNRW_de,2020-03-24,1242367521744977921
"Jarzombek, Thomas",tj_tweets,37105136,CDU,Justdoitalex,2020-03-25,1242939306215424002
"Jarzombek, Thomas",tj_tweets,37105136,CDU,BerlinVC,2020-03-25,1242939306215424002
"Jarzombek, Thomas",tj_tweets,37105136,CDU,BMWi_Bund,2020-03-25,1242939306215424002
"Jarzombek, Thomas",tj_tweets,37105136,CDU,StartupVerband,2020-03-25,1242939306215424002
"Jarzombek, Thomas",tj_tweets,37105136,CDU,robertovalerio,2020-03-25,1242939727323463681
"Jarzombek, Thomas",tj_tweets,37105136,CDU,BMWi_Bund,2020-03-25,1242939727323463681
"Jarzombek, Thomas",tj_tweets,37105136,CDU,StartupVerband,2020-03-25,1242939727323463681
"Jarzombek, Thomas",tj_tweets,37105136,CDU,ArminLaschet,2020-03-29,1244284220865986563
"Jarzombek, Thomas",tj_tweets,37105136,CDU,a_pinkwart,2020-03-29,1244284220865986563
"Jarzombek, Thomas",tj_tweets,37105136,CDU,BMWi_Bund,2020-03-31,1245005765024366594
"Jarzombek, Thomas",tj_tweets,37105136,CDU,peteraltmaier,2020-03-31,1245005765024366594
"Jarzombek, Thomas",tj_tweets,37105136,CDU,ChrisTheisen,2020-03-31,1245101907095498752
"Jarzombek, Thomas",tj_tweets,37105136,CDU,peteraltmaier,2020-04-01,1245283613400326145
"Jarzombek, Thomas",tj_tweets,37105136,CDU,OlafScholz,2020-04-01,1245283613400326145
"Jarzombek, Thomas",tj_tweets,37105136,CDU,eco_de,2020-04-03,1246024563059810304
"Jarzombek, Thomas",tj_tweets,37105136,CDU,BVDW,2020-04-03,1246024563059810304
"Jarzombek, Thomas",tj_tweets,37105136,CDU,Bitkom,2020-04-03,1246024563059810304
"Jarzombek, Thomas",tj_tweets,37105136,CDU,frank_thelen,2020-04-03,1246063748932145153
"Jarzombek, Thomas",tj_tweets,37105136,CDU,BVDW,2020-04-03,1246096826396291074
"Jarzombek, Thomas",tj_tweets,37105136,CDU,rki_de,2020-04-07,1247649160943341571
"Jarzombek, Thomas",tj_tweets,37105136,CDU,BMWi_Bund,2020-04-07,1247649160943341571
"Jarzombek, Thomas",tj_tweets,37105136,CDU,frank_thelen,2020-04-09,1248223178482225152
"Jarzombek, Thomas",tj_tweets,37105136,CDU,dopaminb,2020-04-09,1248223178482225152
"Jarzombek, Thomas",tj_tweets,37105136,CDU,rki_de,2020-04-09,1248223178482225152
"Jarzombek, Thomas",tj_tweets,37105136,CDU,PeppPt,2020-04-09,1248223178482225152
"Jarzombek, Thomas",tj_tweets,37105136,CDU,gruenderszene,2020-05-11,1259787959550783488
"Jarzombek, Thomas",tj_tweets,37105136,CDU,BMWi_Bund,2020-05-11,1259787959550783488
"Jarzombek, Thomas",tj_tweets,37105136,CDU,BMWi_Bund,2020-05-14,1260924449651486721
"Jarzombek, Thomas",tj_tweets,37105136,CDU,BorisJohnson_MP,2020-06-24,1275886342149464065
"Jarzombek, Thomas",tj_tweets,37105136,CDU,spdde,2020-07-21,1285635121081659393
"Jarzombek, Thomas",tj_tweets,37105136,CDU,EskenSaskia,2020-07-21,1285635121081659393
"Jarzombek, Thomas",tj_tweets,37105136,CDU,larsklingbeil,2020-07-21,1285635121081659393
"Jarzombek, Thomas",tj_tweets,37105136,CDU,miele,2020-07-29,1288490205293490176
"Jarzombek, Thomas",tj_tweets,37105136,CDU,valentinakerst,2020-12-01,1333777307136352262
"Jarzombek, Thomas",tj_tweets,37105136,CDU,DaliaEis,2020-12-01,1333777307136352262
"Jelpke, Ulla",UllaJelpke,2837971145,Die Linke,Linksfraktion,2020-02-07,1225737035740303360
"Jelpke, Ulla",UllaJelpke,2837971145,Die Linke,ProAsyl,2020-03-16,1239555626738556930
"Jelpke, Ulla",UllaJelpke,2837971145,Die Linke,RegSprecher,2020-03-16,1239555626738556930
"Jelpke, Ulla",UllaJelpke,2837971145,Die Linke,BMI_Bund,2020-03-16,1239555626738556930
"Jelpke, Ulla",UllaJelpke,2837971145,Die Linke,HilfeRote,2020-03-17,1239911232318078976
"Jelpke, Ulla",UllaJelpke,2837971145,Die Linke,ProAsyl,2020-03-27,1243509597584883713
"Jelpke, Ulla",UllaJelpke,2837971145,Die Linke,SEENOTRETTUNG,2020-03-31,1244943349649485824
"Jelpke, Ulla",UllaJelpke,2837971145,Die Linke,_Seebruecke_,2020-04-06,1247098873748824065
"Jelpke, Ulla",UllaJelpke,2837971145,Die Linke,Linksfraktion,2020-04-21,1252530399764525057
"Jelpke, Ulla",UllaJelpke,2837971145,Die Linke,NiemaMovassat,2020-04-21,1252530399764525057
"Jelpke, Ulla",UllaJelpke,2837971145,Die Linke,Linksfraktion,2020-04-22,1252911835164086272
"Jelpke, Ulla",UllaJelpke,2837971145,Die Linke,ProAsyl,2020-05-13,1260514074217140225
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,TiesRabe,2020-03-25,1242774526263427077
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,hh_bsb,2020-03-25,1242774526263427077
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,TristanRichter3,2020-04-07,1247631896810590212
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,spdbt,2020-04-20,1252125693577760769
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,baerbelbas,2020-04-20,1252125693577760769
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,RND_de,2020-04-20,1252125693577760769
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,spdbt,2020-04-22,1252967915621670912
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,spdde,2020-04-22,1252967915621670912
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,jusos,2020-04-25,1253966142420516864
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,OlafScholz,2020-04-30,1255762824388849664
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,spdbt,2020-05-07,1258314934410252290
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,OlafScholz,2020-05-16,1261622615418028033
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,spdbt,2020-05-19,1262624123441872896
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,spdbt,2020-05-26,1265264952417431554
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,hubertus_heil,2020-05-26,1265264952417431554
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,spdbt,2020-05-27,1265615027136053249
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,spdbt,2020-05-29,1266426346529488901
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,spdbt,2020-06-29,1277567559798267904
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,ManuelaSchwesig,2020-08-03,1290207915190571008
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,BettinaMartin4,2020-08-03,1290207915190571008
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,spdbt,2020-10-30,1322178078945251329
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,spdbt,2020-11-03,1323516214392594434
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,corona,2020-11-07,1324979983484416000
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,spdbt,2020-11-07,1324979983484416000
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,larsklingbeil,2020-11-15,1328039169482952704
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,Bittersohl11,2020-11-20,1329674136524890112
"Kaczmarek, Oliver",KaczmarekOliver,231440493,SPD,spdbt,2020-11-20,1329674136524890112
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-03-13,1238404151769473024
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,AnjaKarliczek,2020-03-13,1238574889642135555
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-03-19,1240693880481181698
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,Leopoldina,2020-03-21,1241354941656154115
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-03-21,1241354941656154115
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-03-23,1242147415697829899
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,DarfLeer,2020-03-23,1242169561895624706
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-03-23,1242169561895624706
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-03-23,1242215690670612486
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,Bundestag,2020-03-25,1242858030506573833
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-03-25,1242858030506573833
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-03-25,1242858030506573833
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,LSBR_BW,2020-03-25,1242873371446120449
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-03-25,1242886429673492488
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,Bundestag,2020-03-25,1242886429673492488
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-03-26,1243096450940239872
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,th_sattelberger,2020-03-26,1243097482160222208
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,AnjaKarliczek,2020-03-27,1243521068733812740
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-03-27,1243521068733812740
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,c_drosten,2020-03-27,1243521068733812740
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,Pontifex_de,2020-03-27,1243591714566217729
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,katholisch_de,2020-03-27,1243591714566217729
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,IHKStuttgart,2020-03-30,1244608067557261314
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,hwk_stuttgart,2020-03-30,1244608067557261314
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,L_Bank,2020-03-31,1245043091867869184
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,Foerderbank,2020-03-31,1245043091867869184
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,NRWBANK,2020-03-31,1245043091867869184
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,nbank_de,2020-03-31,1245043091867869184
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,hrk,2020-04-01,1245353208878444547
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-04-02,1245617895138152456
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-04-07,1247474976233525253
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,BMBF_Bund,2020-04-07,1247554878190374912
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,GabrielMariya,2020-04-09,1248160068660494337
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,Leopoldina,2020-04-13,1249675712446988293
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,KASonline,2020-04-14,1250078129483403265
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,DeutscheWelle,2020-04-14,1250094818316955648
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,Leopoldina,2020-04-14,1250094818316955648
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,AvHStiftung,2020-04-15,1250336266844925952
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,CDU,2020-04-15,1250501083123920897
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-04-18,1251609462948933642
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,CDU,2020-04-18,1251609462948933642
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,CSU,2020-04-18,1251609462948933642
"Kaufmann, Dr. Stefan",StefanKaufmann,51752254,CDU,cducsubt,2020-04-20,1252128693650173955
